# clustering total_clust clust_num n_obj t_scr c_scr rms avg_dist max_dist min_dist stdev cen_1 cen_2 cen_3 avg_col_1 avg_col_2 avg_col_3
kmeans 4 4 4627 0.372269361941 0.306560015209 0.5428 0.6427  3.7747 0.0028 0.5335 -0.033376485844 -0.67519904906 0.408575534904 -0.0334 -0.6752 0.4086
meanshift 7 1 12578 0.418668976676 0.439028164057 0.7257 1.0470  4.2828 0.0010 0.6972 -0.0576432194792 -1.33338924586 0.0301114305039 0.0205 -0.8837 0.2589
meanshift 7 2 53 0.418668976676 0.30567044286 2.3935 0.7498  2.7266 0.0230 1.3379 0.49 4.34283333333 2.90516666667 0.3092 3.4435 2.2013
meanshift 7 3 1323 0.418668976676 0.352522958004 0.9315 0.9130  3.2770 0.0040 0.6474 -1.67483333333 0.848833333333 2.007 -0.0139 0.8943 1.1289
meanshift 7 4 21 0.418668976676 -0.0567958613132 2.3513 1.1053  2.5427 0.0885 1.1331 1.5082 3.9292 2.7324 0.7570 3.2257 2.1983
meanshift 7 5 3 0.418668976676 0.540797256536 2.2035 0.4063  0.5421 0.2272 2.1569 -2.535 1.43366666667 2.45433333333 -2.5350 1.4337 2.4543
meanshift 7 6 598 0.418668976676 0.163584180431 1.5105 1.1128  3.7566 0.0033 0.6749 1.026 2.102 3.3975 0.7364 1.5350 1.7826
meanshift 7 7 1 0.418668976676 0.0 N/A N/A N/A N/A 2.0060 -1.824 1.719 2.896 -1.8240 1.7190 2.8960
kmeans 5 1 3256 0.319889908376 0.248921895696 0.5057 0.7027  4.1548 0.0041 0.4766 0.0672966830467 -0.200660933661 0.640285626536 0.0673 -0.2007 0.6403
kmeans 5 2 4315 0.319889908376 0.298174145991 0.6227 0.5316  3.4594 0.0017 0.5673 -0.0696169177289 -0.956278563152 0.255453534183 -0.0696 -0.9563 0.2555
kmeans 5 3 4236 0.319889908376 0.440148125834 0.9460 0.4644  2.6437 0.0010 0.7450 -0.0299844192635 -1.59047285175 -0.12858829084 -0.0300 -1.5905 -0.1286
kmeans 5 4 2066 0.319889908376 0.246473317935 0.8295 0.8698  4.6516 0.0040 0.4975 0.287194578896 0.679825750242 1.02425024201 0.2872 0.6798 1.0243
kmeans 5 5 704 0.319889908376 0.273072054223 1.6239 1.1996  5.2160 0.0033 0.8641 0.451788352273 1.92471022727 1.74820454545 0.4518 1.9247 1.7482
meanshift 7 1 12618 0.418344367021 0.438176512926 0.7256 1.0517  4.2828 0.0010 0.6977 -0.0568321853475 -1.31365059487 0.0421551346274 0.0208 -0.8789 0.2608
meanshift 7 2 1284 0.418344367021 0.3478703181 0.9382 0.9135  3.2770 0.0040 0.6517 -1.67483333333 0.848833333333 2.007 -0.0160 0.9026 1.1380
meanshift 7 3 14 0.418344367021 -0.0507765358179 2.3398 1.2158  2.5427 0.0885 1.1381 1.5082 3.9292 2.7324 0.8286 3.2366 2.0679
meanshift 7 4 65 0.418344367021 0.340371808927 2.3657 0.7788  2.7266 0.0230 1.3025 0.82375 4.20125 2.9245 0.3387 3.3713 2.2147
meanshift 7 5 3 0.418344367021 0.540797256536 2.2035 0.4063  0.5421 0.2272 2.1569 -2.535 1.43366666667 2.45433333333 -2.5350 1.4337 2.4543
meanshift 7 6 592 0.418344367021 0.168232131222 1.5057 1.1032  3.7346 0.0033 0.6694 1.026 2.102 3.3975 0.7390 1.5259 1.7814
meanshift 7 7 1 0.418344367021 0.0 N/A N/A N/A N/A 2.0060 -1.824 1.719 2.896 -1.8240 1.7190 2.8960
kmeans 6 1 683 0.31228582963 0.266409487078 1.6354 1.1958  5.2160 0.0033 0.8654 0.459941434846 1.94122254758 1.76174670571 0.4599 1.9412 1.7617
kmeans 6 2 1969 0.31228582963 0.247838512054 0.8341 0.8410  4.4517 0.0040 0.4932 0.269590655155 0.715367191468 1.03312138141 0.2696 0.7154 1.0331
kmeans 6 3 3953 0.31228582963 0.419099979366 0.9580 0.4551  2.3141 0.0010 0.7504 -0.0335709587655 -1.61239767265 -0.140638502403 -0.0336 -1.6124 -0.1406
kmeans 6 4 1307 0.31228582963 0.227091096437 0.6143 0.6415  2.6953 0.0041 0.6128 -0.449443764346 -0.391156847743 0.715123182862 -0.4494 -0.3912 0.7151
kmeans 6 5 2515 0.31228582963 0.24723775092 0.4872 0.6420  2.7789 0.0041 0.4293 0.275099403579 -0.173300994036 0.589370974155 0.2751 -0.1733 0.5894
kmeans 6 6 4150 0.31228582963 0.314921832186 0.6325 0.4828  2.8487 0.0017 0.5707 -0.0273734939759 -1.00504385542 0.214628915663 -0.0274 -1.0050 0.2146
meanshift 3 1 13473 0.455632797676 0.464520432597 0.7364 1.1626  4.8259 0.0010 0.7220 -0.0549726767972 -1.28957159556 0.055073056692 0.0312 -0.7804 0.3157
meanshift 3 2 322 0.455632797676 0.209057976699 1.9054 1.2841  4.5213 0.0141 0.9091 1.42283333333 4.0075 2.79683333333 0.7071 2.2638 2.0526
meanshift 3 3 782 0.455632797676 0.404039430747 1.1864 0.9539  4.0198 0.0033 0.7496 -1.9694 1.391 2.4544 0.0696 1.3140 1.3752
kmeans 7 1 1722 0.314797759394 0.279388397574 0.7573 0.7341  3.4119 0.0040 0.4759 0.118265969803 0.715980836237 0.933052845528 0.1183 0.7160 0.9331
kmeans 7 2 505 0.314797759394 0.251975590643 1.2306 0.8986  2.9916 0.0134 0.5364 0.976615841584 0.76058019802 1.58555643564 0.9766 0.7606 1.5856
kmeans 7 3 4113 0.314797759394 0.314716407782 0.6389 0.4758  2.7023 0.0017 0.5738 -0.0276046681255 -1.02096328714 0.205831266715 -0.0276 -1.0210 0.2058
kmeans 7 4 541 0.314797759394 0.301660926754 1.6662 1.0997  5.2160 0.0033 0.9356 0.31141219963 2.11929390018 1.70537523105 0.3114 2.1193 1.7054
kmeans 7 5 1333 0.314797759394 0.222801640049 0.6088 0.6310  2.7136 0.0041 0.6059 -0.445465866467 -0.423170292573 0.691048762191 -0.4455 -0.4232 0.6910
kmeans 7 6 3868 0.314797759394 0.414783657094 0.9616 0.4524  2.3141 0.0010 0.7525 -0.0327205274043 -1.61891623578 -0.144503619442 -0.0327 -1.6189 -0.1445
kmeans 7 7 2495 0.314797759394 0.249077164884 0.4786 0.6210  2.6353 0.0041 0.4264 0.269217635271 -0.198675350701 0.581301002004 0.2692 -0.1987 0.5813
meanshift 4 1 13133 0.451741609687 0.460500566049 0.7323 1.1203  4.8083 0.0010 0.7136 -0.0509175003248 -1.24914460179 0.0773244121086 0.0320 -0.8196 0.2946
meanshift 4 2 1151 0.451741609687 0.390208960427 1.1074 1.0094  3.4090 0.0033 0.7159 -1.85175 0.994 2.1055 0.0793 1.1484 1.3070
meanshift 4 3 289 0.451741609687 0.294355366986 1.9528 1.2795  4.5213 0.0141 0.9366 1.42283333333 4.0075 2.79683333333 0.6961 2.3494 2.0951
meanshift 4 4 4 0.451741609687 0.77107399554 2.2054 0.6542  1.1051 0.2272 2.1303 -2.535 1.43366666667 2.45433333333 -2.3573 1.5050 2.5648
kmeans 8 1 2514 0.296913525138 0.250641613641 0.5055 0.5245  2.3166 0.0041 0.5051 0.193210421639 -0.637947891806 0.383833731106 0.1932 -0.6379 0.3838
kmeans 8 2 3747 0.296913525138 0.313006491142 0.7215 0.4199  2.0690 0.0017 0.6034 -0.119642647451 -1.19323298639 0.126263944489 -0.1196 -1.1932 0.1263
kmeans 8 3 471 0.296913525138 0.240470061054 1.2044 0.9017  2.9162 0.0140 0.5453 1.02596602972 0.659222929936 1.53641825902 1.0260 0.6592 1.5364
kmeans 8 4 1102 0.296913525138 0.226912755439 0.6329 0.6330  2.6670 0.0041 0.6284 -0.510440108893 -0.424951905626 0.708198729583 -0.5104 -0.4250 0.7082
kmeans 8 5 401 0.296913525138 0.297073675512 1.8030 1.0964  4.2246 0.0033 0.9520 0.423860349127 2.29973815461 1.86998753117 0.4239 2.2997 1.8700
kmeans 8 6 1187 0.296913525138 0.263538662633 0.9273 0.7627  4.4384 0.0040 0.5570 0.127363100253 1.04212721146 1.05461331087 0.1274 1.0421 1.0546
kmeans 8 7 2215 0.296913525138 0.275951303304 0.5170 0.6088  2.3792 0.0041 0.3848 0.179815801354 0.124950790068 0.731056433409 0.1798 0.1250 0.7311
kmeans 8 8 2940 0.296913525138 0.380497206952 1.0001 0.4233  1.9648 0.0010 0.7811 0.00867857142857 -1.68732619048 -0.195220748299 0.0087 -1.6873 -0.1952
