# clustering total_clust clust_num n_obj t_scr c_scr rms avg_dist max_dist min_dist stdev cen_1 cen_2 avg_col_1 avg_col_2
meanshift 7 4 1 0.568982885826 0.0 N/A N/A N/A N/A 1.9590 3.621 -0.297  3.6210 -0.2970
meanshift 7 5 120 0.568982885826 0.330195181074 1.1915 0.7683  2.3525 0.0051 0.5851 1.648 2.107  0.6694 1.4064
meanshift 7 6 1 0.568982885826 0.0 N/A N/A N/A N/A 1.1260 3.191 0.939  3.1910 0.9390
meanshift 7 7 1 0.568982885826 0.0 N/A N/A N/A N/A 1.5220 3.682 0.638  3.6820 0.6380
kmeans 5 1 1427 0.351836037887 0.274757819354 0.2577 0.3569  1.6545 0.0010 0.2048 0.163332866153 0.149645409951  0.1633 0.1496
kmeans 5 2 597 0.351836037887 0.28662879797 0.8762 0.6544  3.3288 0.0010 0.4719 0.984787269682 0.491716917923  0.9848 0.4917
kmeans 5 3 3840 0.351836037887 0.409764684851 0.3542 0.2928  1.9728 0.0000 0.2137 -0.413685677083 -0.151390364583  -0.4137 -0.1514
kmeans 5 4 2016 0.351836037887 0.331632783141 0.3235 0.2887  1.0033 0.0000 0.3234 -0.27159375 0.286727678571  -0.2716 0.2867
kmeans 5 5 679 0.351836037887 0.303534266613 0.8231 0.5614  2.4359 0.0010 0.6323 -0.0139749631811 1.06792341679  -0.0140 1.0679
meanshift 6 1 8323 0.575703735524 0.581000162991 0.4010 0.6182  3.4236 0.0000 0.3995 -0.315580697224 -0.00212637185281  -0.1923 0.1214
meanshift 6 2 113 0.575703735524 0.421949094008 1.2221 0.6359  2.0565 0.0064 0.6722 2.5072 1.085  1.5859 0.4553
meanshift 6 3 2 0.575703735524 0.104637923102 2.2181 0.6031  0.6031 0.6031 1.2070 3.191 0.939  3.0490 0.6730
meanshift 6 4 3 0.575703735524 -0.229387121012 2.1459 1.1686  1.5650 0.6722 1.6774 3.621 -0.297  2.9393 -0.2627
meanshift 6 5 117 0.575703735524 0.381047467227 1.1982 0.7702  2.3525 0.0051 0.5909 1.648 2.107  0.6657 1.4192
meanshift 6 6 1 0.575703735524 0.0 N/A N/A N/A N/A 1.5220 3.682 0.638  3.6820 0.6380
kmeans 6 1 2106 0.318746830988 0.305306325395 0.1966 0.2560  1.1926 0.0000 0.1552 -0.159815289649 -0.0814857549858  -0.1598 -0.0815
kmeans 6 2 461 0.318746830988 0.217481421402 0.9520 0.6935  3.2838 0.0010 0.5150 1.09644902386 0.504830802603  1.0964 0.5048
kmeans 6 3 2638 0.318746830988 0.357060949536 0.4032 0.2590  1.6622 0.0000 0.2346 -0.507786201668 -0.148071266111  -0.5078 -0.1481
kmeans 6 4 1705 0.318746830988 0.320971369144 0.3422 0.2851  0.8658 0.0000 0.3404 -0.265704398827 0.334847507331  -0.2657 0.3348
kmeans 6 5 597 0.318746830988 0.287875122439 0.8566 0.5607  2.4359 0.0010 0.6603 -0.0281675041876 1.11968676717  -0.0282 1.1197
kmeans 6 6 1052 0.318746830988 0.307866589847 0.3652 0.3643  1.4705 0.0010 0.2057 0.300293726236 0.30327851711  0.3003 0.3033
meanshift 5 1 8397 0.618155345263 0.621771453821 0.4145 0.6360  3.9101 0.0000 0.4136 -0.31368576 0.00012416  -0.1870 0.1336
meanshift 5 2 156 0.618155345263 0.449272875119 1.2217 0.7825  2.8177 0.0064 0.5979 2.5072 1.085  1.4541 0.6768
meanshift 5 3 2 0.618155345263 0.104637923102 2.2181 0.6031  0.6031 0.6031 1.2070 3.191 0.939  3.0490 0.6730
meanshift 5 4 3 0.618155345263 -0.173047332177 2.1459 1.1686  1.5650 0.6722 1.6774 3.621 -0.297  2.9393 -0.2627
meanshift 5 5 1 0.618155345263 0.0 N/A N/A N/A N/A 1.5220 3.682 0.638  3.6820 0.6380
kmeans 7 1 422 0.311239279484 0.267261449682 0.9467 0.5744  2.4359 0.0014 0.7223 -0.0290545023697 1.25288625592  -0.0291 1.2529
kmeans 7 2 180 0.311239279484 0.190967892846 1.2197 0.8142  3.1636 0.0064 0.6844 1.49754444444 0.521683333333  1.4975 0.5217
kmeans 7 3 2086 0.311239279484 0.337864198632 0.3194 0.2249  0.8391 0.0010 0.2826 -0.400868168744 0.103211409396  -0.4009 0.1032
kmeans 7 4 756 0.311239279484 0.337971476675 0.5742 0.4368  1.9309 0.0010 0.2700 0.614478835979 0.399037037037  0.6145 0.3990
kmeans 7 5 1215 0.311239279484 0.325315576554 0.4059 0.3121  1.0194 0.0000 0.3489 -0.0943275720165 0.5093218107  -0.0943 0.5093
kmeans 7 6 2275 0.311239279484 0.309522318053 0.3952 0.2613  1.9530 0.0000 0.1918 -0.461429450549 -0.229628571429  -0.4614 -0.2296
kmeans 7 7 1625 0.311239279484 0.28124651497 0.1616 0.2771  1.2086 0.0010 0.1608 -0.0282172307692 -0.00436307692308  -0.0282 -0.0044
meanshift 4 1 8484 0.661654769073 0.664615170657 0.4259 0.6561  3.9101 0.0000 0.4256 -0.311636651871 0.00223319594166  -0.1728 0.1398
meanshift 4 2 68 0.661654769073 0.353417617878 1.4337 0.7885  2.6484 0.0071 0.7421 3.191 0.939  1.8100 0.6435
meanshift 4 3 6 0.661654769073 0.0792771030528 1.8368 0.9563  1.9539 0.0949 1.4605 3.621 -0.297  2.4873 -0.2597
meanshift 4 4 1 0.661654769073 0.0 N/A N/A N/A N/A 1.5220 3.682 0.638  3.6820 0.6380
kmeans 8 1 312 0.320012758293 0.274318971501 1.0141 0.5663  2.3594 0.0014 0.7764 -0.050766025641 1.35570833333  -0.0508 1.3557
kmeans 8 2 907 0.320012758293 0.317972152445 0.4846 0.3222  1.1908 0.0010 0.4031 -0.0909261300992 0.629023153252  -0.0909 0.6290
kmeans 8 3 614 0.320012758293 0.327664581424 0.6964 0.4631  1.9752 0.0010 0.2832 0.737254071661 0.535052117264  0.7373 0.5351
kmeans 8 4 1743 0.320012758293 0.304262535532 0.2491 0.2312  0.9959 0.0000 0.1389 -0.230207114171 -0.18330292599  -0.2302 -0.1833
kmeans 8 5 1858 0.320012758293 0.3389490471 0.2916 0.2250  0.8357 0.0000 0.2813 -0.327826695371 0.17383853606  -0.3278 0.1738
kmeans 8 6 1872 0.320012758293 0.332429409937 0.4308 0.2359  1.4856 0.0000 0.2411 -0.554714209402 -0.159283653846  -0.5547 -0.1593
kmeans 8 7 121 0.320012758293 0.246830469856 1.2962 0.8022  3.1100 0.0071 0.8254 1.67362809917 0.325165289256  1.6736 0.3252
kmeans 8 8 1132 0.320012758293 0.310550894579 0.2253 0.2949  1.5364 0.0010 0.1720 0.147811837456 0.143317137809  0.1478 0.1433
