# clustering total_clust clust_num n_obj t_scr c_scr rms avg_dist max_dist min_dist stdev cen_1 cen_2 avg_col_1 avg_col_2

meanshift 5 2 487 0.396201830892 0.381530128126 1.1372 1.0031  3.3483 0.0010 0.7126 1.19028571429 2.574  0.5053 1.2673

meanshift 5 3 9 0.396201830892 0.390850753176 1.6441 0.7661  1.4671 0.1126 1.2532 -2.69066666667 0.129333333333  -2.2542 0.1258

meanshift 5 4 1 0.396201830892 0.0 N/A N/A N/A N/A 0.8410 -1.317 -2.999  -1.3170 -2.9990

meanshift 5 5 305 0.396201830892 0.661767443525 1.7702 0.6211  2.7002 0.0022 1.7071 -2.682 2.306  -1.1991 2.1361

meanshift 5 1 27927 0.403710381544 0.40165002817 0.9121 0.6834  3.1042 0.0000 0.7799 -1.2493428225 0.0700022793404  -1.1415 0.1956

meanshift 5 2 706 0.403710381544 0.380539856297 1.0570 0.9839  3.3483 0.0010 0.6938 1.08944444444 2.29722222222  0.4313 1.1637

meanshift 5 3 9 0.403710381544 0.385445453157 1.6441 0.7661  1.4671 0.1126 1.2532 -2.69066666667 0.129333333333  -2.2542 0.1258

meanshift 5 4 288 0.403710381544 0.662272792068 1.7795 0.6238  2.7002 0.0022 1.7192 -2.682 2.306  -1.2201 2.1387

meanshift 5 5 1 0.403710381544 0.0 N/A N/A N/A N/A 0.8410 -1.317 -2.999  -1.3170 -2.9990

meanshift 5 1 28153 0.395675525243 0.393220253272 0.9112 0.7006  3.1576 0.0000 0.7840 -1.24128060402 0.0780451636665  -1.1299 0.2011

meanshift 5 2 472 0.395675525243 0.376475872153 1.1474 1.0118  3.3483 0.0010 0.7196 1.19028571429 2.574  0.5072 1.2802

meanshift 5 3 9 0.395675525243 0.391380763562 1.6441 0.7661  1.4671 0.1126 1.2532 -2.69066666667 0.129333333333  -2.2542 0.1258

meanshift 5 4 1 0.395675525243 0.0 N/A N/A N/A N/A 0.8410 -1.317 -2.999  -1.3170 -2.9990

meanshift 5 5 296 0.395675525243 0.661283080789 1.7787 0.6233  2.7002 0.0022 1.7148 -2.682 2.306  -1.2026 2.1477
