# clustering total_clust clust_num n_obj t_scr c_scr rms avg_dist max_dist min_dist stdev cen_1 cen_2 cen_3 avg_col_1 avg_col_2 avg_col_3
kmeans 5 2 3327 0.356310201071 0.407642227133 1.1118 0.4695  2.1664 0.0022 0.5278 -0.303662458671 -1.24573730087 -1.38613465585 -0.3037 -1.2457 -1.3861
kmeans 5 3 459 0.356310201071 0.333248194979 1.0738 1.1403  5.3583 0.0147 0.7231 0.422474945534 0.490041394336 1.46878213508 0.4225 0.4900 1.4688
kmeans 5 4 1473 0.356310201071 0.302068997567 0.4365 0.7701  3.8134 0.0041 0.4319 0.0987040054311 -0.422543109301 0.133881873727 0.0987 -0.4225 0.1339
kmeans 5 5 223 0.356310201071 0.330286135948 2.0499 1.2925  6.4973 0.0112 1.7246 1.15771300448 -2.31273542601 -2.16935426009 1.1577 -2.3127 -2.1694
meanshift 6 1 7700 0.511827509898 0.518473296558 0.9025 0.9018  4.8930 0.0022 0.5619 -0.321228619814 -1.06902726503 -1.08432142252 -0.2076 -0.9889 -0.9222
meanshift 6 2 15 0.511827509898 0.392843215963 3.2957 1.0802  2.3829 0.0686 2.9173 3.2215 -4.32325 -3.7935 2.5345 -3.6830 -3.4512
meanshift 6 3 63 0.511827509898 0.592014998527 1.8492 0.9515  3.7303 0.0504 0.9875 0.3325 2.473 4.8635 0.5775 1.4043 2.7086
meanshift 6 4 670 0.511827509898 0.429433068522 0.7275 0.9864  3.3496 0.0147 0.6234 -1.659 0.216 0.204 0.0726 0.0734 0.9790
meanshift 6 5 1 0.511827509898 0.0 N/A N/A N/A N/A 4.2116 3.621 -5.161 -5.458 3.6210 -5.1610 -5.4580
meanshift 6 6 110 0.511827509898 0.523432042359 2.1453 0.9185  2.7639 0.0389 1.8105 0.512 -3.855 -2.334 1.3383 -2.5016 -2.2890
kmeans 6 1 3080 0.321440119227 0.361396919737 0.8577 0.4062  1.9587 0.0022 0.3372 -0.388199350649 -0.994637337662 -0.982953571429 -0.3882 -0.9946 -0.9830
kmeans 6 2 2350 0.321440119227 0.324822996584 1.1720 0.4649  2.2352 0.0022 0.5887 -0.245724680851 -1.31608851064 -1.47839234043 -0.2457 -1.3161 -1.4784
kmeans 6 3 291 0.321440119227 0.345653004851 1.2461 1.0909  4.8322 0.0255 0.7649 0.47470790378 0.710862542955 1.76543986254 0.4747 0.7109 1.7654
kmeans 6 4 197 0.321440119227 0.347215479663 2.1141 1.2521  6.0470 0.0267 1.7811 1.22164467005 -2.39113705584 -2.24705583756 1.2216 -2.3911 -2.2471
kmeans 6 5 1701 0.321440119227 0.268888790076 0.5310 0.5842  2.9932 0.0041 0.3768 -0.055430335097 -0.700777189888 -0.366102880658 -0.0554 -0.7008 -0.3661
kmeans 6 6 940 0.321440119227 0.264258638167 0.4937 0.8119  3.8134 0.0046 0.4692 0.174477659574 -0.212906382979 0.49965106383 0.1745 -0.2129 0.4997
meanshift 5 1 8328 0.553757562296 0.551925756731 0.8870 1.0860  5.1814 0.0022 0.6266 -0.299590775875 -1.05235986426 -1.04782215024 -0.1880 -0.9122 -0.7831
meanshift 5 2 15 0.553757562296 0.395166410844 3.2957 1.0802  2.3829 0.0686 2.9173 3.2215 -4.32325 -3.7935 2.5345 -3.6830 -3.4512
meanshift 5 3 103 0.553757562296 0.754085056729 1.6614 0.9801  3.8717 0.0504 0.9289 0.3325 2.473 4.8635 0.4924 1.2009 2.4390
meanshift 5 4 1 0.553757562296 0.0 N/A N/A N/A N/A 4.2116 3.621 -5.161 -5.458 3.6210 -5.1610 -5.4580
meanshift 5 5 112 0.553757562296 0.531919791342 2.1393 0.9183  2.7639 0.0389 1.8039 0.512 -3.855 -2.334 1.3295 -2.4934 -2.2863
kmeans 7 1 162 0.29954301644 0.378581809172 2.2108 1.2332  5.8421 0.0328 1.8848 1.3637345679 -2.50269135802 -2.32748765432 1.3637 -2.5027 -2.3275
kmeans 7 2 1986 0.29954301644 0.278258819693 0.6687 0.4614  2.4494 0.0030 0.3273 -0.246540281974 -0.848174723061 -0.654572507553 -0.2465 -0.8482 -0.6546
kmeans 7 3 631 0.29954301644 0.252532766799 0.6271 0.8428  2.6576 0.0046 0.5146 0.245264659271 -9.35023771816e-05 0.829740095087 0.2453 -0.0001 0.8297
kmeans 7 4 2903 0.29954301644 0.373859787619 0.9639 0.3610  1.6660 0.0022 0.3732 -0.41563796073 -1.08644092318 -1.16398828798 -0.4156 -1.0864 -1.1640
kmeans 7 5 1185 0.29954301644 0.232702237203 0.4289 0.6616  3.9313 0.0041 0.4011 0.0917426160338 -0.513960337553 -0.0337738396624 0.0917 -0.5140 -0.0338
kmeans 7 6 1519 0.29954301644 0.239657141062 1.2374 0.5059  2.6116 0.0022 0.6817 -0.135876892693 -1.39973403555 -1.56234891376 -0.1359 -1.3997 -1.5623
kmeans 7 7 173 0.29954301644 0.377930179467 1.4547 1.0525  4.7360 0.0303 0.8241 0.541271676301 0.962479768786 2.09272254335 0.5413 0.9625 2.0927
meanshift 5 1 8328 0.55329505775 0.551456766891 0.8869 1.0863  5.2119 0.0022 0.6267 -0.293808758903 -1.04774465828 -1.03862736778 -0.1882 -0.9119 -0.7826
meanshift 5 2 15 0.55329505775 0.39625857385 3.2957 1.0802  2.3829 0.0686 2.9173 3.2215 -4.32325 -3.7935 2.5345 -3.6830 -3.4512
meanshift 5 3 102 0.55329505775 0.755256986461 1.6652 0.9775  3.8717 0.0504 0.9278 0.3325 2.473 4.8635 0.4975 1.2077 2.4429
meanshift 5 4 113 0.55329505775 0.532215516709 2.1359 0.9181  2.7639 0.0389 1.8011 0.512 -3.855 -2.334 1.3275 -2.4904 -2.2813
meanshift 5 5 1 0.55329505775 0.0 N/A N/A N/A N/A 4.2116 3.621 -5.161 -5.458 3.6210 -5.1610 -5.4580
kmeans 8 1 160 0.312070007906 0.378985671995 2.2176 1.2327  5.7865 0.0328 1.8914 1.37140625 -2.51035625 -2.33438125 1.3714 -2.5104 -2.3344
kmeans 8 2 1974 0.312070007906 0.298983386568 0.6596 0.4384  1.7503 0.0030 0.3008 -0.283315096251 -0.832382472138 -0.645302938197 -0.2833 -0.8324 -0.6453
kmeans 8 3 487 0.312070007906 0.263926397488 0.7034 0.8229  2.5992 0.0046 0.4969 0.413897330595 0.141482546201 0.938141683778 0.4139 0.1415 0.9381
kmeans 8 4 810 0.312070007906 0.3317272943 0.3926 0.5687  2.4106 0.0041 0.3756 -0.155403703704 -0.427303703704 0.239340740741 -0.1554 -0.4273 0.2393
kmeans 8 5 1437 0.312070007906 0.248724324306 1.2460 0.5007  2.2534 0.0022 0.6864 -0.134053583855 -1.40880027836 -1.57677035491 -0.1341 -1.4088 -1.5768
kmeans 8 6 139 0.312070007906 0.38840659025 1.5401 1.0137  4.1063 0.0303 0.8700 0.503899280576 1.0649352518 2.24371223022 0.5039 1.0649 2.2437
kmeans 8 7 591 0.312070007906 0.217427460485 0.5605 0.6391  2.2531 0.0057 0.5382 0.444118443316 -0.634296108291 -0.279521150592 0.4441 -0.6343 -0.2795
kmeans 8 8 2961 0.312070007906 0.365768328905 0.9684 0.3642  1.8221 0.0022 0.3813 -0.40537453563 -1.0940070922 -1.17122154677 -0.4054 -1.0940 -1.1712
