# clustering total_clust clust_num n_obj t_scr c_scr rms avg_dist max_dist min_dist stdev cen_1 cen_2 cen_3 avg_col_1 avg_col_2 avg_col_3
meanshift 8 4 92 0.33636610311 0.141169284912 1.9000 0.6959  2.3052 0.0227 1.2317 0.933333333333 4.199 1.453 0.2761 3.0755 0.9884
meanshift 8 5 4 0.33636610311 0.755204058877 2.1920 0.6604  1.0975 0.4322 2.1194 -2.535 1.43366666667 2.454 -2.3573 1.5050 2.5313
meanshift 8 6 34 0.33636610311 0.39453489207 0.7761 0.6746  1.9382 0.0477 0.5824 0.199 -0.712 2.518 0.2706 0.0736 1.1948
meanshift 8 7 2012 0.33636610311 0.170285743612 0.8533 0.9562  3.7612 0.0041 0.4953 1.825 1.306 0.327 0.4709 1.0066 0.6070
meanshift 8 8 2 0.33636610311 0.602548025729 2.7604 0.6166  0.6166 0.6166 1.8532 0.479 4.841 1.316 0.3075 4.5995 1.2305
kmeans 7 1 1500 0.285750411871 0.240764151879 0.7734 0.7715  3.1415 0.0041 0.4303 0.353191333333 0.952395333333 0.622419333333 0.3532 0.9524 0.6224
kmeans 7 2 478 0.285750411871 0.331175762128 1.4597 0.9476  4.5467 0.0141 0.9009 0.391479079498 2.21867991632 0.835378661088 0.3915 2.2187 0.8354
kmeans 7 3 2282 0.285750411871 0.270764660215 0.4072 0.6083  3.2347 0.0017 0.3145 0.265453111306 0.0848575810692 0.425589833479 0.2655 0.0849 0.4256
kmeans 7 4 3378 0.285750411871 0.307791540034 0.7368 0.4094  1.7016 0.0022 0.6090 -0.181376850207 -1.21252042629 0.149398460628 -0.1814 -1.2125 0.1494
kmeans 7 5 2806 0.285750411871 0.252178028072 0.4886 0.5026  2.5662 0.0033 0.4773 0.16120634355 -0.693446543122 0.218499643621 0.1612 -0.6934 0.2185
kmeans 7 6 3047 0.285750411871 0.344924234277 0.9850 0.4306  1.9637 0.0020 0.7924 0.0365592385953 -1.66590843453 -0.125971119134 0.0366 -1.6659 -0.1260
kmeans 7 7 1095 0.285750411871 0.212152328743 0.6239 0.6988  3.8862 0.0046 0.6228 -0.516528767123 -0.291721461187 0.694857534247 -0.5165 -0.2917 0.6949
meanshift 4 1 13509 0.387606430733 0.392804529733 0.6985 1.1118  4.6074 0.0017 0.6751 -0.0533932046101 -1.29146909145 0.0620136207155 0.0208 -0.7648 0.2062
meanshift 4 2 536 0.387606430733 0.394556226949 1.4193 0.9554  3.9097 0.0141 0.8615 1.42283333333 4.0075 1.19483333333 0.4356 2.1394 0.8090
meanshift 4 3 38 0.387606430733 0.326343442779 1.3506 1.2071  3.2112 0.0581 1.2782 -2.35725 1.505 2.53125 -1.1637 0.9637 1.5089
meanshift 4 4 503 0.387606430733 0.24522429033 0.9360 1.0437  4.4063 0.0102 0.5380 0.199 -0.712 2.518 0.4742 0.7843 1.0393
kmeans 8 1 2767 0.294390464357 0.240761557893 0.4924 0.5026  2.2765 0.0033 0.4811 0.167747741236 -0.700621611854 0.217341163715 0.1677 -0.7006 0.2173
kmeans 8 2 475 0.294390464357 0.217225373097 0.9688 0.8526  2.8127 0.0084 0.4198 1.07044631579 0.681258947368 0.867814736842 1.0704 0.6813 0.8678
kmeans 8 3 436 0.294390464357 0.340911816041 1.4807 0.9058  4.5467 0.0141 0.9244 0.367394495413 2.2777912844 0.825176605505 0.3674 2.2778 0.8252
kmeans 8 4 3005 0.294390464357 0.341844107488 0.9874 0.4295  1.9637 0.0020 0.7939 0.036462562396 -1.67017071547 -0.127245923461 0.0365 -1.6702 -0.1272
kmeans 8 5 2245 0.294390464357 0.298754996033 0.3598 0.5433  1.8982 0.0017 0.2815 0.192109131403 0.0653354120267 0.414801336303 0.1921 0.0653 0.4148
kmeans 8 6 3380 0.294390464357 0.311687584518 0.7383 0.4046  1.7210 0.0022 0.6098 -0.17485739645 -1.21797248521 0.144323964497 -0.1749 -1.2180 0.1443
kmeans 8 7 1035 0.294390464357 0.209574954815 0.6384 0.6912  3.9088 0.0046 0.6349 -0.545571980676 -0.346024154589 0.689712077295 -0.5456 -0.3460 0.6897
kmeans 8 8 1243 0.294390464357 0.327925869191 0.7081 0.6187  2.8291 0.0041 0.4362 0.152980691874 0.977132743363 0.543085277554 0.1530 0.9771 0.5431
