# clustering total_clust clust_num n_obj t_scr c_scr rms avg_dist max_dist min_dist stdev cen_1 cen_2 cen_3 avg_col_1 avg_col_2 avg_col_3
meanshift 5 1 28179 0.301762719429 0.296529354541 0.7497 0.8580  3.9877 0.0010 0.7017 -1.25970309493 0.000771599479844 0.0509575552666 -1.0611 0.0663 0.2030
meanshift 5 2 459 0.301762719429 0.523806786064 1.3450 1.1412  3.8128 0.0144 0.5739 2.764 1.57371428571 2.574 1.3709 0.9423 1.3362
meanshift 5 3 1 0.301762719429 0.0 N/A N/A N/A N/A 2.7072 1.971 3.288 -2.999 1.9710 3.2880 -2.9990
meanshift 5 4 19 0.301762719429 0.587226043381 1.3402 0.6014  1.8360 0.0372 0.9802 -3.07 -0.324 -0.151 -2.2393 -0.3381 -0.1645
meanshift 5 5 273 0.301762719429 0.449860602691 1.4189 1.0539  3.4039 0.0116 1.3249 -2.482 0.2 2.306 -0.9017 0.3293 2.0955
meanshift 5 1 28190 0.301457900375 0.296293718401 0.7498 0.8591  3.9877 0.0010 0.7020 -1.24779080855 0.00516937822561 0.0622183337429 -1.0605 0.0666 0.2034
meanshift 5 2 452 0.301457900375 0.524276429101 1.3501 1.1442  3.8128 0.0144 0.5755 2.764 1.57371428571 2.574 1.3768 0.9451 1.3421
meanshift 5 3 1 0.301457900375 0.0 N/A N/A N/A N/A 2.7072 1.971 3.288 -2.999 1.9710 3.2880 -2.9990
meanshift 5 4 19 0.301457900375 0.587439911133 1.3402 0.6014  1.8360 0.0372 0.9802 -3.07 -0.324 -0.151 -2.2393 -0.3381 -0.1645
meanshift 5 5 269 0.301457900375 0.449160928457 1.4219 1.0565  3.4039 0.0116 1.3288 -2.482 0.2 2.306 -0.9071 0.3267 2.0988
meanshift 5 1 28107 0.314285839019 0.309197932608 0.7490 0.8500  3.9339 0.0010 0.6998 -1.23941667841 0.00821298774475 0.0719201765507 -1.0663 0.0646 0.2009
meanshift 5 2 544 0.314285839019 0.504338530056 1.3015 1.1509  3.8128 0.0085 0.5736 2.5624 1.5833 2.4151 1.2791 0.9084 1.3172
meanshift 5 3 1 0.314285839019 0.0 N/A N/A N/A N/A 2.7072 1.971 3.288 -2.999 1.9710 3.2880 -2.9990
meanshift 5 4 257 0.314285839019 0.450874307223 1.4272 1.0505  3.4039 0.0116 1.3358 -2.482 0.2 2.306 -0.9203 0.3213 2.1066
meanshift 5 5 22 0.314285839019 0.533748160238 1.3380 0.6796  1.8360 0.0372 0.9771 -3.07 -0.324 -0.151 -2.2197 -0.3343 -0.1883
kmeans 3 1 2701 0.375607202473 0.267349925992 0.8634 1.1339  7.8676 0.0051 0.5812 0.431708256201 0.544687152906 0.939078489448 0.4317 0.5447 0.9391
kmeans 3 2 15711 0.375607202473 0.461079562325 0.8238 0.4861  3.1847 0.0010 0.6597 -1.372057412 -0.0429740945834 -0.0651365921965 -1.3721 -0.0430 -0.0651
kmeans 3 3 10519 0.375607202473 0.275744730578 0.6601 0.6374  3.7213 0.0014 0.6564 -0.871610989638 0.15136971195 0.511981081852 -0.8716 0.1514 0.5120
kmeans 4 1 13591 0.345410039055 0.422276784536 0.8510 0.4489  2.3286 0.0010 0.6732 -1.42793856228 -0.058913692885 -0.0751270693842 -1.4279 -0.0589 -0.0751
kmeans 4 2 4072 0.345410039055 0.20474587043 0.8632 0.6669  3.3827 0.0014 0.8632 -1.04880230845 0.120862229862 0.904919695481 -1.0488 0.1209 0.9049
kmeans 4 3 2554 0.345410039055 0.278810817873 0.8439 1.0821  7.0778 0.0051 0.5466 0.477938136257 0.550716131558 0.900201644479 0.4779 0.5507 0.9002
kmeans 4 4 8714 0.345410039055 0.310774162042 0.5423 0.4868  1.8486 0.0010 0.5216 -0.814969474409 0.148072986 0.222139430801 -0.8150 0.1481 0.2221
kmeans 5 1 10421 0.314395354982 0.368751712382 0.8867 0.4151  2.3286 0.0010 0.6833 -1.49320573841 -0.0804630073889 -0.12175011995 -1.4932 -0.0805 -0.1218
kmeans 5 2 3861 0.314395354982 0.205048193455 0.8787 0.6255  3.4394 0.0014 0.8765 -1.13402719503 0.080663040663 0.866082621083 -1.1340 0.0807 0.8661
kmeans 5 3 9616 0.314395354982 0.322546092096 0.6182 0.4119  1.9272 0.0010 0.5578 -1.01026903078 0.0828994384359 0.128109504992 -1.0103 0.0829 0.1281
kmeans 5 4 1463 0.314395354982 0.205559840549 1.0189 1.1473  7.0778 0.0064 0.5691 0.807373889269 0.666591934381 1.06164319891 0.8074 0.6666 1.0616
kmeans 5 5 3570 0.314395354982 0.296633635014 0.4995 0.6040  2.7505 0.0032 0.4596 -0.304227170868 0.32016022409 0.570965546218 -0.3042 0.3202 0.5710
kmeans 6 1 1221 0.319906522784 0.344456623646 0.9100 0.9132  6.2180 0.0064 0.4675 0.960674037674 0.598761670762 0.782736281736 0.9607 0.5988 0.7827
kmeans 6 2 9668 0.319906522784 0.369472797443 0.8924 0.3984  2.3286 0.0010 0.6820 -1.50471369466 -0.0839901737691 -0.137821266032 -1.5047 -0.0840 -0.1378
kmeans 6 3 4592 0.319906522784 0.237659862713 0.8363 0.5228  2.5665 0.0014 0.8208 -1.20377547909 0.034618466899 0.689276132404 -1.2038 0.0346 0.6893
kmeans 6 4 8736 0.319906522784 0.319341518829 0.6180 0.3894  1.8284 0.0010 0.5460 -1.02091071429 0.077354739011 0.0752828525641 -1.0209 0.0774 0.0753
kmeans 6 5 866 0.319906522784 0.25598442955 1.1459 0.9172  3.2227 0.0079 0.9350 -0.31018591224 0.571581986143 1.72606466513 -0.3102 0.5716 1.7261
kmeans 6 6 3848 0.319906522784 0.301399935926 0.4737 0.5463  1.8530 0.0032 0.4522 -0.381809511435 0.296125779626 0.508772089397 -0.3818 0.2961 0.5088
kmeans 7 1 5819 0.296887787575 0.275903540818 0.8325 0.3652  2.0939 0.0014 0.7333 -1.38821876611 -0.0506494242997 0.256579996563 -1.3882 -0.0506 0.2566
kmeans 7 2 2952 0.296887787575 0.305406110102 0.4548 0.5535  1.8759 0.0032 0.4051 -0.230855352304 0.325624661247 0.525239159892 -0.2309 0.3256 0.5252
kmeans 7 3 695 0.296887787575 0.281467165948 1.1945 0.9074  3.2513 0.0112 0.9179 -0.173247482014 0.646884892086 1.81930503597 -0.1732 0.6469 1.8193
kmeans 7 4 7767 0.296887787575 0.334200251654 0.8869 0.3742  2.3286 0.0010 0.6554 -1.48819389726 -0.07640800824 -0.227762327797 -1.4882 -0.0764 -0.2278
kmeans 7 5 7280 0.296887787575 0.288308763826 0.5692 0.3928  1.7570 0.0010 0.5154 -0.926329120879 0.10918543956 0.0928673076923 -0.9263 0.1092 0.0929
kmeans 7 6 3376 0.296887787575 0.248945850524 0.8103 0.5262  2.6580 0.0014 0.8100 -1.03003080569 0.125779028436 0.84609686019 -1.0300 0.1258 0.8461
kmeans 7 7 1042 0.296887787575 0.337367576142 0.9496 0.8958  6.2180 0.0064 0.4728 1.05659596929 0.620108445298 0.793848368522 1.0566 0.6201 0.7938
kmeans 8 1 4970 0.295210763538 0.291577897497 0.5234 0.3914  1.6207 0.0014 0.5169 -0.764871227364 0.183215895372 0.334955130785 -0.7649 0.1832 0.3350
kmeans 8 2 6177 0.295210763538 0.279570515938 0.6529 0.3478  1.6711 0.0010 0.5325 -1.09317079488 0.046115913874 -0.0865115751983 -1.0932 0.0461 -0.0865
kmeans 8 3 6876 0.295210763538 0.354243560337 0.9219 0.3524  2.1604 0.0010 0.6852 -1.55691404887 -0.0986640488656 -0.194743019197 -1.5569 -0.0987 -0.1947
kmeans 8 4 582 0.295210763538 0.296866061828 1.2357 0.8874  3.0555 0.0114 0.9158 -0.1035395189 0.699565292096 1.89296391753 -0.1035 0.6996 1.8930
kmeans 8 5 801 0.295210763538 0.325493810158 1.0365 0.8883  6.2180 0.0064 0.4866 1.20723595506 0.683672908864 0.854494382022 1.2072 0.6837 0.8545
kmeans 8 6 2171 0.295210763538 0.242066064276 0.8704 0.5519  2.5612 0.0042 0.8687 -1.00514647628 0.147557807462 1.02324735145 -1.0051 0.1476 1.0232
kmeans 8 7 5189 0.295210763538 0.263604999702 0.8257 0.3795  2.1072 0.0014 0.7505 -1.35176238196 -0.0370502987088 0.356347851224 -1.3518 -0.0371 0.3563
kmeans 8 8 2165 0.295210763538 0.278081428453 0.4751 0.5916  1.8759 0.0032 0.3579 -0.0045390300231 0.364157967667 0.57765034642 -0.0045 0.3642 0.5777


