# clustering total_clust clust_num n_obj t_scr c_scr rms avg_dist max_dist min_dist stdev cen_1 cen_2 avg_col_1 avg_col_2
kmeans 6 3 967 0.32624643936 0.291744505672 0.9354 0.6599  3.2329 0.0010 0.4408 1.00366907216 0.644155670103  1.0047 0.6452
kmeans 6 4 4193 0.32624643936 0.343840890639 0.2652 0.2935  3.7148 0.0000 0.2202 -0.285914374552 -0.0113884238221  -0.2848 -0.0109
kmeans 6 5 3216 0.32624643936 0.346123321223 0.2619 0.3402  1.2200 0.0010 0.2059 0.236159900837 0.0850960644562  0.2377 0.0860
kmeans 6 6 419 0.32624643936 0.33355590249 1.4104 0.8189  3.4207 0.0028 1.0652 -0.0252887828162 1.87413126492  -0.0253 1.8741
meanshift 2 1 14088 0.690932709706 0.690996447779 0.4827 0.7760  6.2127 0.0000 0.4825 -0.123665903329 -0.0531247239715  -0.0480 0.0759
meanshift 2 2 7 0.690932709706 0.562655285361 1.8089 1.0842  1.9815 0.2536 1.5134 -3.682 0.118  -2.4014 0.4200
kmeans 7 1 2991 0.321623615194 0.320436823284 0.4337 0.3219  1.7301 0.0000 0.2122 -0.273872605042 -0.483514621849  -0.2740 -0.4824
kmeans 7 2 3642 0.321623615194 0.338190425295 0.1599 0.2770  1.1072 0.0000 0.1599 0.0390508521165 -0.034751786696  0.0394 -0.0340
kmeans 7 3 1696 0.321623615194 0.337561337344 0.4646 0.3712  1.6801 0.0010 0.2323 0.501267291911 0.301947245018  0.5033 0.3014
kmeans 7 4 3144 0.321623615194 0.316845660867 0.3244 0.2843  3.5266 0.0000 0.2432 -0.385993979721 -0.0445057034221  -0.3860 -0.0435
kmeans 7 5 508 0.321623615194 0.244669144238 1.1420 0.7154  3.0313 0.0010 0.4772 1.24943811395 0.824119842829  1.2498 0.8251
kmeans 7 6 1681 0.321623615194 0.301203816201 0.5172 0.4278  2.5820 0.0010 0.4643 -0.167395820896 0.620074029851  -0.1657 0.6215
kmeans 7 7 433 0.321623615194 0.332301299277 1.3933 0.8146  3.4618 0.0028 1.0560 -0.0299908256881 1.84476376147  -0.0315 1.8492
meanshift 4 1 13994 0.54978102912 0.54890513544 0.4580 0.7511  5.1295 0.0000 0.4580 -0.134366678047 -0.0677983953568  -0.0457 0.0597
meanshift 4 2 19 0.54978102912 0.367999258234 1.2540 0.9197  2.1313 0.0897 1.1405 -1.9478 0.0234  -1.5481 0.5054
meanshift 4 3 1 0.54978102912 1.0 N/A N/A N/A N/A 1.9000 -3.682 0.118  -3.6820 0.1180
meanshift 4 4 81 0.54978102912 0.738187088842 2.0288 0.7010  2.6077 0.0050 1.5809 -0.346 4.596  -0.2542 2.7972
kmeans 8 1 554 0.322657688857 0.254573577448 1.1173 0.7064  3.0002 0.0010 0.4727 1.21940574506 0.802236983842  1.2217 0.8031
kmeans 8 2 2167 0.322657688857 0.299282503777 0.3377 0.3183  2.8331 0.0010 0.3351 -0.236622519612 0.31869589294  -0.2362 0.3197
kmeans 8 3 2062 0.322657688857 0.294914220811 0.4674 0.3111  1.6075 0.0010 0.2305 -0.261627974745 -0.552219524041  -0.2613 -0.5519
kmeans 8 4 823 0.322657688857 0.277236067405 0.7497 0.4924  2.2778 0.0010 0.5891 -0.0555563636364 0.981216969697  -0.0548 0.9824
kmeans 8 5 3323 0.322657688857 0.350643333736 0.1615 0.2560  0.9648 0.0000 0.1572 0.0254911064215 -0.101493216762  0.0259 -0.1004
kmeans 8 6 2998 0.322657688857 0.344374823047 0.3435 0.2550  3.5392 0.0000 0.1950 -0.40080494322 -0.165083834335  -0.4005 -0.1650
kmeans 8 7 269 0.322657688857 0.323418227966 1.5771 0.7995  3.1344 0.0045 1.1955 -0.0708289962825 2.12786245353  -0.0708 2.1279
kmeans 8 8 1899 0.322657688857 0.335639678376 0.4257 0.3618  1.5427 0.0010 0.2221 0.450628211851 0.2730844258  0.4527 0.2738
